timestamp,hour,day_of_week,baseline_demand,weather,traffic,event,total_demand,optimal_price
21-01-2023 02:00,2,5,4,2,2,0,3,2.37
21-01-2023 03:00,3,5,4,0,19,0,4,2.46
21-01-2023 04:00,4,5,5,0,29,0,5,3.78
21-01-2023 05:00,5,5,15,0,88,0,17,3.98
21-01-2023 06:00,6,5,13,0,15,0,13,4.15
21-01-2023 07:00,7,5,27,0,37,0,27,4.43
21-01-2023 08:00,8,5,22,0,85,0,25,5.07
21-01-2023 09:00,9,5,28,0,7,0,28,4.18
21-01-2023 10:00,10,5,19,0,54,0,19,4.28
21-01-2023 11:00,11,5,19,0,8,0,19,4.66
21-01-2023 12:00,12,5,18,0,73,0,18,3.61
21-01-2023 13:00,13,5,10,0,55,0,10,2.81
21-01-2023 14:00,14,5,13,2,95,0,10,2.2
21-01-2023 15:00,15,5,22,2,1,0,15,3.9
21-01-2023 16:00,16,5,30,0,72,0,30,5.08
21-01-2023 17:00,17,5,31,0,95,0,36,6.59
21-01-2023 18:00,18,5,26,0,76,0,26,4.77
21-01-2023 19:00,19,5,19,2,99,0,15,2.77
21-01-2023 20:00,20,5,17,0,83,0,20,3.76
21-01-2023 21:00,21,5,15,0,31,0,15,3.55
21-01-2023 22:00,22,5,3,0,89,0,3,3.53
21-01-2023 23:00,23,5,6,0,38,0,6,2.74
22-01-2023 00:00,0,6,4,0,52,0,4,2.08
22-01-2023 01:00,1,6,4,0,47,0,4,2
22-01-2023 02:00,2,6,2,0,12,0,2,2.15
22-01-2023 03:00,3,6,4,0,86,0,5,2.7
22-01-2023 04:00,4,6,6,1,49,0,7,2.55
22-01-2023 05:00,5,6,15,0,48,0,15,4.24
22-01-2023 06:00,6,6,13,0,26,0,13,4.12
22-01-2023 07:00,7,6,29,0,60,0,29,5.4
22-01-2023 08:00,8,6,31,0,16,0,31,5.27
22-01-2023 09:00,9,6,20,1,33,0,24,4.97
22-01-2023 10:00,10,6,22,0,2,0,22,3.74
22-01-2023 11:00,11,6,23,0,4,0,23,3.19
22-01-2023 12:00,12,6,17,0,23,0,17,4.44
22-01-2023 13:00,13,6,11,1,28,0,13,3
22-01-2023 14:00,14,6,11,0,35,0,11,2.88
22-01-2023 15:00,15,6,14,0,76,0,14,3.29
22-01-2023 16:00,16,6,28,0,88,0,32,5.14
22-01-2023 17:00,17,6,39,0,95,0,45,6.68
22-01-2023 18:00,18,6,23,0,63,0,23,3.37
22-01-2023 19:00,19,6,15,0,54,0,15,3.4
22-01-2023 20:00,20,6,13,0,97,0,15,3.21
22-01-2023 21:00,21,6,14,0,28,0,14,3.18
22-01-2023 22:00,22,6,4,0,85,0,5,3.21
22-01-2023 23:00,23,6,4,0,55,0,4,2
23-01-2023 00:00,0,0,4,0,68,0,4,2.45
23-01-2023 01:00,1,0,5,0,21,0,5,3.15
23-01-2023 02:00,2,0,4,0,7,0,4,2.71
23-01-2023 03:00,3,0,3,0,22,0,3,2.04
23-01-2023 04:00,4,0,6,0,38,0,6,2.7
23-01-2023 05:00,5,0,14,0,14,0,14,3.59
23-01-2023 06:00,6,0,10,0,93,0,12,3.07
23-01-2023 07:00,7,0,26,0,15,0,26,4.09
23-01-2023 08:00,8,0,20,0,69,0,20,4.43
23-01-2023 09:00,9,0,26,0,16,0,26,4.25
23-01-2023 10:00,10,0,21,1,4,0,25,4.74
23-01-2023 11:00,11,0,14,1,57,0,17,3.51
23-01-2023 12:00,12,0,14,0,45,0,14,3.08
23-01-2023 13:00,13,0,10,0,75,0,10,2.73
23-01-2023 14:00,14,0,15,0,39,0,15,4.44
23-01-2023 15:00,15,0,16,0,55,0,16,4.19
23-01-2023 16:00,16,0,28,0,95,0,32,5.58
23-01-2023 17:00,17,0,33,0,16,0,33,5.33
23-01-2023 18:00,18,0,24,0,38,0,24,4.33
23-01-2023 19:00,19,0,22,1,1,0,26,4.68
23-01-2023 20:00,20,0,13,0,64,0,13,3.25
23-01-2023 21:00,21,0,14,2,55,0,10,3.03
23-01-2023 22:00,22,0,0,0,89,0,0,2
23-01-2023 23:00,23,0,1,2,7,0,1,2
24-01-2023 00:00,0,1,7,0,22,0,7,3.98
24-01-2023 01:00,1,1,2,0,9,0,2,2.03
24-01-2023 02:00,2,1,7,1,11,0,8,2.44
24-01-2023 03:00,3,1,4,2,41,0,3,2
24-01-2023 04:00,4,1,2,0,31,0,2,2.63
24-01-2023 05:00,5,1,17,0,29,0,17,3.1
24-01-2023 06:00,6,1,4,1,40,0,5,2.73
24-01-2023 07:00,7,1,21,0,99,0,24,4.13
24-01-2023 08:00,8,1,23,0,37,0,23,4.64
24-01-2023 09:00,9,1,23,0,22,0,23,3.89
24-01-2023 10:00,10,1,5,0,36,0,5,2.29
24-01-2023 11:00,11,1,15,0,91,0,17,4.6
24-01-2023 12:00,12,1,11,2,44,0,8,2.82
24-01-2023 13:00,13,1,19,0,52,0,19,3.76
24-01-2023 14:00,14,1,17,0,91,0,20,4.2
24-01-2023 15:00,15,1,17,0,27,0,17,3.51
24-01-2023 16:00,16,1,29,0,30,0,29,4.61
24-01-2023 17:00,17,1,26,0,16,0,26,4.52
24-01-2023 18:00,18,1,30,0,54,0,30,4.79
24-01-2023 19:00,19,1,12,2,4,0,8,2.8
24-01-2023 20:00,20,1,22,1,65,0,26,4.57
24-01-2023 21:00,21,1,15,0,95,0,17,5.1
24-01-2023 22:00,22,1,5,0,78,0,5,2.61
24-01-2023 23:00,23,1,3,1,24,0,4,2
25-01-2023 00:00,0,2,2,0,34,0,2,2.52
25-01-2023 01:00,1,2,2,0,20,0,2,2.01
25-01-2023 02:00,2,2,6,1,4,0,7,2.93
25-01-2023 03:00,3,2,1,2,17,0,1,2.71
25-01-2023 04:00,4,2,5,0,18,0,5,2.39
25-01-2023 05:00,5,2,9,0,40,0,9,2.8
25-01-2023 06:00,6,2,16,0,17,0,16,3.54
25-01-2023 07:00,7,2,29,1,61,0,35,6.21
25-01-2023 08:00,8,2,23,1,84,0,32,5.29
25-01-2023 09:00,9,2,22,0,24,0,22,4.94
25-01-2023 10:00,10,2,14,0,5,0,14,2.77
25-01-2023 11:00,11,2,15,0,86,0,17,3.42
25-01-2023 12:00,12,2,9,2,81,0,7,2
25-01-2023 13:00,13,2,17,0,3,0,17,3.08
25-01-2023 14:00,14,2,17,0,75,0,17,3.96
25-01-2023 15:00,15,2,8,0,48,0,8,3.35
25-01-2023 16:00,16,2,23,2,39,0,16,4.12
25-01-2023 17:00,17,2,24,0,91,0,28,3.53
25-01-2023 18:00,18,2,30,0,93,0,34,6.04
25-01-2023 19:00,19,2,20,0,61,0,20,4.41
25-01-2023 20:00,20,2,12,1,59,0,14,4.03
25-01-2023 21:00,21,2,20,0,8,0,20,4.3
25-01-2023 22:00,22,2,3,0,27,0,3,2.15
25-01-2023 23:00,23,2,4,1,31,0,5,2.9
26-01-2023 00:00,0,3,4,0,62,0,4,2.35
26-01-2023 01:00,1,3,3,1,74,0,4,2.2
26-01-2023 02:00,2,3,6,0,45,0,6,2.48
26-01-2023 03:00,3,3,4,0,48,0,4,2.16
26-01-2023 04:00,4,3,3,0,8,0,3,2
26-01-2023 05:00,5,3,12,0,13,0,12,3.16
26-01-2023 06:00,6,3,13,0,75,0,13,3.68
26-01-2023 07:00,7,3,20,0,80,0,20,3.48
26-01-2023 08:00,8,3,27,0,97,0,31,4
26-01-2023 09:00,9,3,25,1,29,0,30,4.99
26-01-2023 10:00,10,3,9,0,78,0,9,3.2
26-01-2023 11:00,11,3,14,0,99,0,16,3.63
26-01-2023 12:00,12,3,13,1,14,0,16,3.59
26-01-2023 13:00,13,3,16,2,37,0,11,2.64
26-01-2023 14:00,14,3,13,0,56,0,13,3.29
26-01-2023 15:00,15,3,15,0,3,0,15,4
26-01-2023 16:00,16,3,26,1,20,0,31,4.82
26-01-2023 17:00,17,3,35,1,27,0,42,5.71
26-01-2023 18:00,18,3,29,1,33,0,35,5.12
26-01-2023 19:00,19,3,12,0,63,0,12,3.61
26-01-2023 20:00,20,3,11,0,90,0,13,3.34
26-01-2023 21:00,21,3,14,0,94,0,16,3.67
26-01-2023 22:00,22,3,2,1,28,0,2,2
26-01-2023 23:00,23,3,6,0,66,0,6,3.07
27-01-2023 00:00,0,4,2,2,28,0,1,3.02
27-01-2023 01:00,1,4,4,0,38,0,4,2.61
27-01-2023 02:00,2,4,8,0,40,0,8,2.59
27-01-2023 03:00,3,4,3,0,51,0,3,2
27-01-2023 04:00,4,4,3,0,51,0,3,2
27-01-2023 05:00,5,4,12,1,3,0,14,2.75
27-01-2023 06:00,6,4,16,1,51,0,19,3.82
27-01-2023 07:00,7,4,27,0,97,0,31,5.13
27-01-2023 08:00,8,4,28,0,74,0,28,4.72
27-01-2023 09:00,9,4,25,0,46,0,25,3.54
27-01-2023 10:00,10,4,21,2,55,0,15,3
27-01-2023 11:00,11,4,8,1,19,0,10,2.65
27-01-2023 12:00,12,4,12,0,96,0,14,3.17
27-01-2023 13:00,13,4,23,0,53,0,23,4.69
27-01-2023 14:00,14,4,27,1,63,0,32,5.18
27-01-2023 15:00,15,4,18,0,60,0,18,3.89
27-01-2023 16:00,16,4,30,1,94,0,41,5.82
27-01-2023 17:00,17,4,31,1,66,0,37,5.99
27-01-2023 18:00,18,4,33,1,23,0,40,6.31
27-01-2023 19:00,19,4,13,0,83,0,15,3.42
27-01-2023 20:00,20,4,22,0,25,0,22,4.59
27-01-2023 21:00,21,4,23,0,38,0,23,3.64
27-01-2023 22:00,22,4,7,1,84,0,10,2.16
27-01-2023 23:00,23,4,4,0,41,0,4,2.64
28-01-2023 00:00,0,5,5,0,24,0,5,2.34
28-01-2023 01:00,1,5,5,0,43,0,5,2.71
28-01-2023 02:00,2,5,5,0,25,0,5,2.73
28-01-2023 03:00,3,5,4,0,46,0,4,2
28-01-2023 04:00,4,5,4,0,64,0,4,2.11
28-01-2023 05:00,5,5,16,0,70,0,16,3.54
28-01-2023 06:00,6,5,15,0,55,0,15,2.62
28-01-2023 07:00,7,5,22,1,19,0,26,4.6
28-01-2023 08:00,8,5,21,0,85,0,24,4.53
28-01-2023 09:00,9,5,23,0,20,0,23,4.7
28-01-2023 10:00,10,5,12,2,90,0,10,2.19
28-01-2023 11:00,11,5,19,1,87,0,26,4.58
28-01-2023 12:00,12,5,11,1,84,0,15,3.67
28-01-2023 13:00,13,5,16,0,59,0,16,3.99
28-01-2023 14:00,14,5,19,0,5,0,19,4.49
28-01-2023 15:00,15,5,8,0,71,0,8,2.96
28-01-2023 16:00,16,5,35,2,31,0,24,3.68
28-01-2023 17:00,17,5,27,2,92,0,22,4.67
28-01-2023 18:00,18,5,25,1,71,0,30,5.74
28-01-2023 19:00,19,5,14,0,35,0,14,3.76
28-01-2023 20:00,20,5,13,0,9,1,32,4.72
28-01-2023 21:00,21,5,13,0,69,0,13,3.66
28-01-2023 22:00,22,5,4,0,3,0,4,2
28-01-2023 23:00,23,5,7,0,61,0,7,3.72
29-01-2023 00:00,0,6,8,0,64,0,8,2
29-01-2023 01:00,1,6,3,0,22,0,3,2
29-01-2023 02:00,2,6,2,0,29,0,2,2.53
29-01-2023 03:00,3,6,1,0,39,0,1,2.23
29-01-2023 04:00,4,6,2,0,90,0,2,3.07
29-01-2023 05:00,5,6,18,0,2,0,18,3.45
29-01-2023 06:00,6,6,9,0,84,0,10,3.07
29-01-2023 07:00,7,6,25,1,94,0,34,4.52
29-01-2023 08:00,8,6,22,0,64,0,22,4.52
29-01-2023 09:00,9,6,28,0,69,0,28,5.97
29-01-2023 10:00,10,6,7,0,85,0,8,3.28
29-01-2023 11:00,11,6,9,0,86,0,10,3.24
29-01-2023 12:00,12,6,15,0,51,0,15,3.29
29-01-2023 13:00,13,6,14,0,44,0,14,2.87
29-01-2023 14:00,14,6,14,0,25,0,14,3.06
29-01-2023 15:00,15,6,17,0,78,0,17,3.27
29-01-2023 16:00,16,6,27,0,72,0,27,4.51
29-01-2023 17:00,17,6,36,0,4,0,36,5.15
29-01-2023 18:00,18,6,28,0,27,0,28,4.38
29-01-2023 19:00,19,6,18,0,80,0,18,4.05
29-01-2023 20:00,20,6,13,0,61,0,13,3.64
29-01-2023 21:00,21,6,16,0,56,0,16,3.57
29-01-2023 22:00,22,6,2,1,0,0,2,2.08
29-01-2023 23:00,23,6,7,1,53,0,8,2.67
30-01-2023 00:00,0,0,3,0,63,0,3,2
30-01-2023 01:00,1,0,3,0,55,0,3,2
30-01-2023 02:00,2,0,3,0,27,0,3,2.58
30-01-2023 03:00,3,0,2,2,15,0,1,2.38
30-01-2023 04:00,4,0,2,1,92,0,3,2
30-01-2023 05:00,5,0,15,0,41,0,15,2.9
30-01-2023 06:00,6,0,11,0,48,0,11,3.06
30-01-2023 07:00,7,0,23,0,34,0,23,4.82
30-01-2023 08:00,8,0,19,0,1,0,19,3.07
30-01-2023 09:00,9,0,29,0,5,0,29,5.06
30-01-2023 10:00,10,0,19,0,87,0,22,4.7
30-01-2023 11:00,11,0,9,0,56,0,9,2.84
30-01-2023 12:00,12,0,12,0,99,0,14,3.9
30-01-2023 13:00,13,0,12,1,95,0,17,3.17
30-01-2023 14:00,14,0,10,0,25,0,10,2.81
30-01-2023 15:00,15,0,19,0,3,0,19,3.62
30-01-2023 16:00,16,0,27,1,11,0,32,5.12
30-01-2023 17:00,17,0,40,0,72,0,40,4.78
30-01-2023 18:00,18,0,35,0,58,0,35,6.08
30-01-2023 19:00,19,0,15,0,62,0,15,2.95
30-01-2023 20:00,20,0,13,0,78,0,13,3.52
30-01-2023 21:00,21,0,14,0,77,0,14,2.61
30-01-2023 22:00,22,0,2,1,3,0,2,2.2
30-01-2023 23:00,23,0,6,0,84,0,7,2.72
31-01-2023 00:00,0,1,7,0,66,0,7,2.51
31-01-2023 01:00,1,1,2,0,7,0,2,2
31-01-2023 02:00,2,1,5,1,74,0,6,2.69
31-01-2023 03:00,3,1,5,1,12,0,6,2.6
31-01-2023 04:00,4,1,3,0,81,0,3,2.29
31-01-2023 05:00,5,1,13,0,44,0,13,2.91
31-01-2023 06:00,6,1,21,1,12,0,25,3.31
31-01-2023 07:00,7,1,20,1,42,0,24,5.39
31-01-2023 08:00,8,1,25,0,44,0,25,4.01
31-01-2023 09:00,9,1,32,0,55,0,32,5.48
31-01-2023 10:00,10,1,18,0,95,0,21,3.72
31-01-2023 11:00,11,1,15,0,4,0,15,3.69
31-01-2023 12:00,12,1,16,1,17,0,19,3.53
31-01-2023 13:00,13,1,15,0,44,0,15,2.77
31-01-2023 14:00,14,1,11,0,85,0,13,2.43
31-01-2023 15:00,15,1,17,1,83,0,23,4.03
31-01-2023 16:00,16,1,25,0,84,0,29,4.23
31-01-2023 17:00,17,1,27,0,84,0,31,6.04
31-01-2023 18:00,18,1,30,2,85,0,24,4.99
31-01-2023 19:00,19,1,11,1,20,0,13,3.28
31-01-2023 20:00,20,1,13,2,92,0,10,2.76
31-01-2023 21:00,21,1,14,0,93,0,16,4.14
31-01-2023 22:00,22,1,2,0,68,0,2,2.11
31-01-2023 23:00,23,1,3,0,2,0,3,2.53
01-02-2023 00:00,0,2,4,0,2,0,4,2.59
01-02-2023 01:00,1,2,2,1,75,0,2,2
01-02-2023 02:00,2,2,4,0,48,0,4,2.36
01-02-2023 03:00,3,2,1,1,40,0,1,2.12
01-02-2023 04:00,4,2,4,1,1,0,5,3.41
01-02-2023 05:00,5,2,13,0,45,0,13,2.66
01-02-2023 06:00,6,2,13,0,18,0,13,3.57
01-02-2023 07:00,7,2,25,0,94,0,29,5.05
01-02-2023 08:00,8,2,22,0,40,0,22,5.09
01-02-2023 09:00,9,2,24,0,39,0,24,5.25
01-02-2023 10:00,10,2,15,0,37,0,15,3.76
01-02-2023 11:00,11,2,12,2,36,0,8,2.02
01-02-2023 12:00,12,2,17,0,6,0,17,4.31
01-02-2023 13:00,13,2,17,0,56,0,17,4.35
01-02-2023 14:00,14,2,11,0,71,0,11,3.56
01-02-2023 15:00,15,2,14,1,82,0,19,4.09
01-02-2023 16:00,16,2,30,0,71,0,30,5.34
01-02-2023 17:00,17,2,37,1,69,0,44,5.89
01-02-2023 18:00,18,2,29,0,19,0,29,5.36
01-02-2023 19:00,19,2,13,2,5,0,9,2.96
01-02-2023 20:00,20,2,22,0,45,0,22,3.02
01-02-2023 21:00,21,2,14,1,95,0,19,3.67
01-02-2023 22:00,22,2,2,1,34,0,2,2
01-02-2023 23:00,23,2,3,2,85,0,2,2.41
02-02-2023 00:00,0,3,4,2,71,0,3,2.04
02-02-2023 01:00,1,3,6,0,5,0,6,2.75
02-02-2023 02:00,2,3,3,0,91,0,3,3.05
02-02-2023 03:00,3,3,0,1,8,0,0,2
02-02-2023 04:00,4,3,4,0,57,0,4,2.97
02-02-2023 05:00,5,3,11,0,93,0,13,3.79
02-02-2023 06:00,6,3,10,0,47,0,10,3
02-02-2023 07:00,7,3,21,0,55,0,21,4
02-02-2023 08:00,8,3,19,1,35,0,23,3.9
02-02-2023 09:00,9,3,35,0,44,0,35,4.87
02-02-2023 10:00,10,3,15,0,62,0,15,3.1
02-02-2023 11:00,11,3,18,0,78,0,18,4.11
02-02-2023 12:00,12,3,16,1,48,0,19,4.5
02-02-2023 13:00,13,3,18,0,32,0,18,3.82
02-02-2023 14:00,14,3,13,2,81,0,10,3.67
02-02-2023 15:00,15,3,16,1,63,0,19,3.85
02-02-2023 16:00,16,3,32,0,23,0,32,5.24
02-02-2023 17:00,17,3,30,0,96,0,34,6.26
02-02-2023 18:00,18,3,34,0,12,0,34,5.79
02-02-2023 19:00,19,3,12,0,41,0,12,3.62
02-02-2023 20:00,20,3,7,0,25,0,7,2.51
02-02-2023 21:00,21,3,12,0,15,0,12,3.02
02-02-2023 22:00,22,3,2,0,79,0,2,2.22
02-02-2023 23:00,23,3,2,0,43,0,2,2.46
03-02-2023 00:00,0,4,2,2,76,0,1,2
03-02-2023 01:00,1,4,6,2,16,0,4,2
03-02-2023 02:00,2,4,1,0,53,0,1,2.3
03-02-2023 03:00,3,4,7,2,89,0,6,2.42
03-02-2023 04:00,4,4,5,0,41,0,5,2.74
03-02-2023 05:00,5,4,11,0,78,0,11,3.81
03-02-2023 06:00,6,4,12,0,44,0,12,2.31
03-02-2023 07:00,7,4,27,0,60,0,27,5.47
03-02-2023 08:00,8,4,32,1,76,0,38,5.18
03-02-2023 09:00,9,4,22,1,6,0,26,4.42
03-02-2023 10:00,10,4,14,0,43,0,14,3.16
03-02-2023 11:00,11,4,13,0,37,0,13,2.65
03-02-2023 12:00,12,4,14,0,85,0,16,4.12
03-02-2023 13:00,13,4,11,1,95,0,15,3.71
03-02-2023 14:00,14,4,12,0,61,0,12,3.09
03-02-2023 15:00,15,4,14,2,21,0,10,2.33
03-02-2023 16:00,16,4,34,1,88,0,47,7.04
03-02-2023 17:00,17,4,26,0,21,0,26,4.83
03-02-2023 18:00,18,4,22,2,90,0,18,3.53
03-02-2023 19:00,19,4,16,0,45,0,16,2.32
03-02-2023 20:00,20,4,11,1,76,0,13,3.35
03-02-2023 21:00,21,4,16,0,53,0,16,3.8
03-02-2023 22:00,22,4,2,0,48,0,2,2.32
03-02-2023 23:00,23,4,4,1,58,0,5,2.29
04-02-2023 00:00,0,5,2,0,41,0,2,2
04-02-2023 01:00,1,5,9,0,21,0,9,2.91
04-02-2023 02:00,2,5,6,1,38,0,7,2.76
04-02-2023 03:00,3,5,4,0,84,0,5,2.76
04-02-2023 04:00,4,5,6,0,31,0,6,2.52
04-02-2023 05:00,5,5,13,1,70,0,16,3.42
04-02-2023 06:00,6,5,18,1,85,0,25,5.04
04-02-2023 07:00,7,5,21,0,32,0,21,4
04-02-2023 08:00,8,5,30,2,72,0,21,3.76
04-02-2023 09:00,9,5,31,0,14,0,31,4.91
04-02-2023 10:00,10,5,5,0,24,0,5,2.52
04-02-2023 11:00,11,5,13,0,55,0,13,2.79
04-02-2023 12:00,12,5,14,0,14,0,14,3.75
04-02-2023 13:00,13,5,13,0,97,0,15,2.56
04-02-2023 14:00,14,5,11,1,68,0,13,2.86
04-02-2023 15:00,15,5,18,2,8,0,13,3.53
04-02-2023 16:00,16,5,28,0,53,0,28,4.52
04-02-2023 17:00,17,5,31,0,1,0,31,5.06
04-02-2023 18:00,18,5,29,0,33,0,29,5.63
04-02-2023 19:00,19,5,12,0,87,0,14,3.47
04-02-2023 20:00,20,5,15,0,58,0,15,3.44
04-02-2023 21:00,21,5,9,0,32,0,9,2
04-02-2023 22:00,22,5,2,0,12,0,2,3.37
04-02-2023 23:00,23,5,2,1,34,0,2,2
05-02-2023 00:00,0,6,5,2,1,0,4,2.5
05-02-2023 01:00,1,6,4,0,77,0,4,2.66
05-02-2023 02:00,2,6,4,0,85,0,5,2.85
05-02-2023 03:00,3,6,7,0,69,0,7,2.21
05-02-2023 04:00,4,6,0,0,75,0,0,2
05-02-2023 05:00,5,6,21,2,95,0,17,4.23
05-02-2023 06:00,6,6,14,0,41,0,14,3.64
05-02-2023 07:00,7,6,21,0,52,0,21,3.69
05-02-2023 08:00,8,6,40,0,19,0,40,5.57
05-02-2023 09:00,9,6,23,0,28,0,23,3.85
05-02-2023 10:00,10,6,13,2,22,0,9,3.2
05-02-2023 11:00,11,6,16,1,18,0,19,4.02
05-02-2023 12:00,12,6,11,0,7,0,11,3.23
05-02-2023 13:00,13,6,12,0,88,0,14,3
05-02-2023 14:00,14,6,19,0,66,0,19,3.91
05-02-2023 15:00,15,6,19,0,85,0,22,4.03
05-02-2023 16:00,16,6,35,0,47,0,35,5.72
05-02-2023 17:00,17,6,29,0,86,0,33,5.42
05-02-2023 18:00,18,6,29,2,61,0,20,3.85
05-02-2023 19:00,19,6,19,2,83,0,15,3.23
05-02-2023 20:00,20,6,12,0,72,0,12,2.64
05-02-2023 21:00,21,6,11,0,8,0,11,3.86
05-02-2023 22:00,22,6,1,0,45,0,1,2
05-02-2023 23:00,23,6,5,0,93,0,6,2.23
06-02-2023 00:00,0,0,3,0,98,0,3,2.52
06-02-2023 01:00,1,0,5,0,17,0,5,2.76
06-02-2023 02:00,2,0,7,0,49,0,7,2
06-02-2023 03:00,3,0,8,0,90,0,9,3.16
06-02-2023 04:00,4,0,7,1,4,0,8,2.03
06-02-2023 05:00,5,0,12,0,66,0,12,3.36
06-02-2023 06:00,6,0,17,0,63,0,17,3.66
06-02-2023 07:00,7,0,28,1,15,0,34,5.74
06-02-2023 08:00,8,0,17,0,57,0,17,4.27
06-02-2023 09:00,9,0,43,0,42,0,43,6.39
06-02-2023 10:00,10,0,9,0,34,0,9,2.63
06-02-2023 11:00,11,0,12,0,68,0,12,2.27
06-02-2023 12:00,12,0,17,1,64,0,20,3.78
06-02-2023 13:00,13,0,20,0,79,0,20,4.2
06-02-2023 14:00,14,0,17,0,32,0,17,3.64
06-02-2023 15:00,15,0,14,0,6,0,14,3.62
06-02-2023 16:00,16,0,29,0,67,0,29,5.24
06-02-2023 17:00,17,0,23,0,22,0,23,4.88
06-02-2023 18:00,18,0,31,0,4,0,31,5.48
06-02-2023 19:00,19,0,12,0,98,0,14,4.26
06-02-2023 20:00,20,0,19,0,81,0,22,3.7
06-02-2023 21:00,21,0,12,0,95,0,14,2.7
06-02-2023 22:00,22,0,1,1,74,0,1,2.19
06-02-2023 23:00,23,0,5,0,12,0,5,2.19
07-02-2023 00:00,0,1,4,0,75,0,4,3.48
07-02-2023 01:00,1,1,1,0,40,0,1,2.26
07-02-2023 02:00,2,1,3,0,3,0,3,2.48
07-02-2023 03:00,3,1,4,0,4,0,4,2
07-02-2023 04:00,4,1,4,0,30,0,4,2.75
07-02-2023 05:00,5,1,19,0,85,0,22,4
07-02-2023 06:00,6,1,18,1,91,0,25,4.38
07-02-2023 07:00,7,1,23,0,2,0,23,3.85
07-02-2023 08:00,8,1,24,0,53,0,24,4.88
07-02-2023 09:00,9,1,24,0,45,0,24,4.09
07-02-2023 10:00,10,1,13,1,19,0,16,3.87
07-02-2023 11:00,11,1,18,1,65,0,22,4.21
07-02-2023 12:00,12,1,27,0,9,0,27,5.04
07-02-2023 13:00,13,1,12,0,25,0,12,3.33
07-02-2023 14:00,14,1,14,0,63,0,14,4.02
07-02-2023 15:00,15,1,15,1,52,0,18,3.94
07-02-2023 16:00,16,1,34,0,23,0,34,4.66
07-02-2023 17:00,17,1,27,0,54,0,27,5.93
07-02-2023 18:00,18,1,30,0,15,0,30,3.88
07-02-2023 19:00,19,1,13,1,69,0,16,3.61
07-02-2023 20:00,20,1,17,1,75,0,20,3.88
07-02-2023 21:00,21,1,13,2,1,0,9,2
07-02-2023 22:00,22,1,2,0,81,0,2,2.35
07-02-2023 23:00,23,1,3,0,53,0,3,2.49
08-02-2023 00:00,0,2,4,0,20,0,4,2.73
08-02-2023 01:00,1,2,5,1,26,0,6,2.22
08-02-2023 02:00,2,2,6,0,13,0,6,2.57
08-02-2023 03:00,3,2,4,2,26,0,3,2
08-02-2023 04:00,4,2,2,2,90,0,2,2.39
08-02-2023 05:00,5,2,21,0,96,0,24,4.19
08-02-2023 06:00,6,2,14,0,72,0,14,3.16
08-02-2023 07:00,7,2,28,0,16,0,28,5.26
08-02-2023 08:00,8,2,33,0,46,0,33,4.52
08-02-2023 09:00,9,2,18,0,3,0,18,4.46
08-02-2023 10:00,10,2,22,0,56,0,22,4.08
08-02-2023 11:00,11,2,19,2,87,0,15,3.22
08-02-2023 12:00,12,2,9,1,37,0,11,2
08-02-2023 13:00,13,2,13,1,42,0,16,3.48
08-02-2023 14:00,14,2,15,0,98,0,17,3.45
08-02-2023 15:00,15,2,12,0,37,0,12,2.82
08-02-2023 16:00,16,2,28,2,33,0,20,3.66
08-02-2023 17:00,17,2,26,0,48,0,26,3.55
08-02-2023 18:00,18,2,40,1,58,0,48,7.11
08-02-2023 19:00,19,2,18,0,18,0,18,4.1
08-02-2023 20:00,20,2,16,2,64,0,11,3.75
08-02-2023 21:00,21,2,12,0,5,1,40,6.31
08-02-2023 22:00,22,2,3,0,57,0,3,2.83
08-02-2023 23:00,23,2,2,0,56,0,2,2
09-02-2023 00:00,0,3,3,1,84,0,4,2.83
09-02-2023 01:00,1,3,3,2,47,0,2,2.26
09-02-2023 02:00,2,3,2,0,84,0,2,2
09-02-2023 03:00,3,3,5,0,30,0,5,2.05
09-02-2023 04:00,4,3,5,0,54,0,5,2.69
09-02-2023 05:00,5,3,5,0,20,0,5,2.37
09-02-2023 06:00,6,3,16,0,9,0,16,2.62
09-02-2023 07:00,7,3,29,0,60,0,29,5.26
09-02-2023 08:00,8,3,24,0,26,0,24,5.31
09-02-2023 09:00,9,3,26,0,63,0,26,4.96
09-02-2023 10:00,10,3,11,0,52,0,11,3.54
09-02-2023 11:00,11,3,24,1,26,0,29,4.55
09-02-2023 12:00,12,3,10,0,6,0,10,2.81
09-02-2023 13:00,13,3,20,0,76,0,20,4.1
09-02-2023 14:00,14,3,15,0,41,0,15,4.41
09-02-2023 15:00,15,3,14,0,24,0,14,3.94
09-02-2023 16:00,16,3,35,1,59,0,42,5.63
09-02-2023 17:00,17,3,32,0,60,0,32,4.92
09-02-2023 18:00,18,3,36,0,60,0,36,5.99
09-02-2023 19:00,19,3,15,1,91,0,21,3.75
09-02-2023 20:00,20,3,13,0,73,0,13,2.56
09-02-2023 21:00,21,3,15,1,87,0,21,3.06
09-02-2023 22:00,22,3,3,0,66,0,3,2.61
09-02-2023 23:00,23,3,6,0,38,0,6,2.06
10-02-2023 00:00,0,4,7,1,98,0,10,3.32
10-02-2023 01:00,1,4,5,1,58,0,6,2.23
10-02-2023 02:00,2,4,3,0,17,0,3,3.11
10-02-2023 03:00,3,4,1,1,5,0,1,2.18
10-02-2023 04:00,4,4,6,0,79,0,6,3.58
10-02-2023 05:00,5,4,13,1,54,0,16,3.95
